Tabla 1
travelCode,userCode,from,to,flightType,price,time,distance,agency,date
270,3,Brasilia (DF),Rio Gallegos (RG),firstClass,804.24,0.63,242.21,CloudFy,08/03/2020
271,3,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,08/06/2020
271,3,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,08/07/2020
272,3,Aracaju (SE),Salvador (BH),premium,1289.05,2.16,830.86,Rainbow,08/13/2020
272,3,Salvador (BH),Aracaju (SE),premium,1247.02,2.16,830.86,Rainbow,08/15/2020
273,3,Aracaju (SE),Bahia Blanca (BB),premium,706.36,1.11,425.98,Rainbow,08/20/2020
273,3,Bahia Blanca (BB),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,08/22/2020
274,3,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,08/27/2020
274,3,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,08/28/2020
275,3,Bahia Blanca (BB),Natal (RN),economic,726.19,1.43,550.69,Rainbow,09/03/2020
275,3,Natal (RN),Bahia Blanca (BB),economic,686.79,1.43,550.69,Rainbow,09/05/2020
276,3,Brasilia (DF),Campo Grande (MS),economic,629.54,0.72,277.7,Rainbow,09/10/2020
276,3,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,09/12/2020
277,3,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,09/17/2020
277,3,Sao Paulo (SP),Aracaju (SE),premium,962.54,1.02,392.76,Rainbow,09/18/2020
278,3,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,0.48,183.37,FlyingDrops,09/24/2020
278,3,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,09/25/2020
279,3,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,10/01/2020
279,3,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,10/02/2020
280,3,Lima (LI),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,10/08/2020
280,3,Natal (RN),Lima (LI),firstClass,744.11,0.58,222.67,CloudFy,10/09/2020
281,3,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,10/15/2020
281,3,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,10/18/2020
282,3,La Paz (LP),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,10/22/2020
282,3,Campo Grande (MS),La Paz (LP),premium,691.99,0.72,277.7,Rainbow,10/23/2020
283,3,Neuquen (NQ),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,10/29/2020
283,3,Sao Paulo (SP),Neuquen (NQ),premium,1145.72,1.26,486.52,Rainbow,10/30/2020
284,3,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,11/05/2020
284,3,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,11/08/2020
285,3,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,11/12/2020
285,3,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,11/14/2020
286,3,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,11/19/2020
286,3,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,11/21/2020
287,3,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,11/26/2020
287,3,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,11/27/2020
288,3,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,12/03/2020
288,3,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,12/06/2020
289,3,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,12/10/2020
289,3,Florianopolis (SC),Neuquen (NQ),economic,879.1,2.1,808.85,CloudFy,12/11/2020
290,3,Neuquen (NQ),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,12/17/2020
290,3,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,12/18/2020
291,3,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,12/24/2020
291,3,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,12/25/2020
292,3,San Carlos de Bariloche (CB),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,12/31/2020
292,3,Florianopolis (SC),San Carlos de Bariloche (CB),firstClass,1574.28,2.1,808.85,FlyingDrops,01/02/2021
293,3,Brasilia (DF),Natal (RN),firstClass,1434.91,1.43,550.69,Rainbow,01/07/2021
293,3,Natal (RN),Brasilia (DF),firstClass,1286.63,1.43,550.69,Rainbow,01/08/2021
294,3,San Carlos de Bariloche (CB),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,01/14/2021
294,3,Lima (LI),San Carlos de Bariloche (CB),firstClass,957.68,1.11,425.98,CloudFy,01/17/2021
295,3,Recife (PE),Lima (LI),firstClass,669.83,0.58,222.67,CloudFy,01/21/2021
295,3,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,01/25/2021
296,3,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,01/28/2021
296,3,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,01/31/2021
297,3,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,02/04/2021
297,3,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,02/06/2021
298,3,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,02/11/2021
298,3,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,02/12/2021
299,3,San Carlos de Bariloche (CB),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,02/18/2021
299,3,Sao Paulo (SP),San Carlos de Bariloche (CB),economic,829.91,1.26,486.52,CloudFy,02/21/2021
300,3,Brasilia (DF),Salvador (BH),premium,1268.97,1.76,676.56,Rainbow,02/25/2021
300,3,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,02/28/2021
301,3,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,03/04/2021
301,3,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,03/05/2021
302,3,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,03/11/2021
302,3,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,03/12/2021
303,3,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,03/18/2021
303,3,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,1.69,650.1,Rainbow,03/19/2021
304,3,Brasilia (DF),Sao Paulo (SP),premium,750.0,0.67,257.81,Rainbow,03/25/2021
304,3,Sao Paulo (SP),Catamarca (CA),premium,586.06,0.67,257.81,Rainbow,03/26/2021
305,3,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,04/01/2021
305,3,Catamarca (CA),Recife (PE),economic,429.77,0.58,222.67,CloudFy,04/05/2021
306,3,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,04/08/2021
306,3,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,04/11/2021
307,3,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,04/15/2021
307,3,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,04/17/2021
308,3,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,04/22/2021
308,3,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,04/23/2021
309,3,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,04/29/2021
309,3,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,05/02/2021
310,3,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,05/06/2021
310,3,Rio de Janeiro (RJ),Recife (PE),firstClass,1664.01,2.3,885.57,CloudFy,05/10/2021
311,3,Parana (PN),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,05/13/2021
311,3,Sao Paulo (SP),Parana (PN),economic,722.74,1.02,392.76,CloudFy,05/15/2021
312,3,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,05/20/2021
312,3,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,05/23/2021
313,3,Aracaju (SE),Parana (PN),firstClass,898.04,1.11,425.98,FlyingDrops,05/27/2021
313,3,Parana (PN),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,05/30/2021
314,3,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,06/03/2021
314,3,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,06/04/2021
315,3,Catamarca (CA),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,06/10/2021
315,3,Rio de Janeiro (RJ),Catamarca (CA),premium,1333.52,2.3,885.57,CloudFy,06/13/2021
316,3,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,06/17/2021
316,3,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,06/18/2021
317,3,Santa Fe (SF),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,06/24/2021
317,3,Salvador (BH),Santa Fe (SF),firstClass,1531.92,2.16,830.86,CloudFy,06/27/2021
318,3,Recife (PE),Salvador (BH),economic,861.68,2.05,788.55,Rainbow,07/01/2021
318,3,Salvador (BH),Recife (PE),economic,751.37,2.05,788.55,Rainbow,07/03/2021
319,3,Recife (PE),La Paz (LP),economic,439.38,0.63,242.21,Rainbow,07/08/2021
319,3,La Paz (LP),Recife (PE),economic,421.2,0.63,242.21,Rainbow,07/09/2021
320,3,Brasilia (DF),Salvador (BH),economic,958.15,1.76,676.56,CloudFy,07/15/2021
320,3,Salvador (BH),Brasilia (DF),economic,587.85,1.76,676.56,CloudFy,07/18/2021
321,3,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,07/22/2021
321,3,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,07/23/2021
322,3,Santa Fe (SF),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,07/29/2021
322,3,Natal (RN),Santa Fe (SF),firstClass,576.66,0.46,176.33,CloudFy,07/30/2021
323,3,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,08/05/2021
323,3,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,08/07/2021
324,3,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,08/12/2021
324,3,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,08/15/2021
325,3,Brasilia (DF),Rio de Janeiro (RJ),firstClass,649.64,0.48,183.37,CloudFy,08/19/2021
325,3,Rio de Janeiro (RJ),Brasilia (DF),firstClass,688.06,0.48,183.37,CloudFy,08/22/2021
326,3,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,08/26/2021
326,3,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,08/29/2021
327,3,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,09/02/2021
327,3,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,09/06/2021
328,3,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,09/09/2021
328,3,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,09/13/2021
329,3,Catamarca (CA),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,09/16/2021
329,3,Brasilia (DF),Catamarca (CA),premium,559.13,0.63,242.21,Rainbow,09/19/2021
330,3,San Miguel de Tucumán (MT),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,09/23/2021
330,3,Florianopolis (SC),San Miguel de Tucumán (MT),firstClass,1175.62,1.76,676.53,Rainbow,09/26/2021
331,3,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,09/30/2021
331,3,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,10/04/2021
332,3,Brasilia (DF),Natal (RN),firstClass,1434.91,1.43,550.69,Rainbow,10/07/2021
332,3,Natal (RN),Brasilia (DF),firstClass,1286.63,1.43,550.69,Rainbow,10/09/2021
333,3,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,10/14/2021
333,3,Rio de Janeiro (RJ),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,10/16/2021
334,3,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,10/21/2021
334,3,Sao Paulo (SP),Brasilia (DF),economic,389.47,0.67,257.81,CloudFy,10/23/2021
335,3,Lima (LI),Salvador (BH),firstClass,1724.49,1.76,676.56,FlyingDrops,10/28/2021
335,3,Salvador (BH),Lima (LI),firstClass,1020.08,1.76,676.56,FlyingDrops,10/29/2021
336,3,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,11/04/2021
336,3,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,11/05/2021
337,3,La Paz (LP),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,11/11/2021
337,3,Rio de Janeiro (RJ),La Paz (LP),economic,796.42,1.55,597.61,CloudFy,11/14/2021
338,3,Lima (LI),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,11/18/2021
338,3,Aracaju (SE),Lima (LI),economic,548.62,1.11,425.98,Rainbow,11/21/2021
339,3,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,11/25/2021
339,3,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,11/28/2021
340,3,San Miguel de Tucumán (MT),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,12/02/2021
340,3,Brasilia (DF),San Miguel de Tucumán (MT)),premium,965.62,1.11,425.98,Rainbow,12/04/2021
341,3,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,12/09/2021
341,3,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,12/12/2021
342,3,San Juan (SJ),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,12/16/2021
342,3,Aracaju (SE),San Juan (SJ),firstClass,1088.87,1.44,555.74,FlyingDrops,12/17/2021
343,3,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,12/23/2021
343,3,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,12/25/2021
344,3,Aracaju (SE),San Juan (SJ),economic,446.73,1.02,392.76,Rainbow,12/30/2021
344,3,San Juan (SJ),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,01/02/2022
345,3,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,01/06/2022
345,3,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,01/07/2022
346,3,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,01/13/2022
346,3,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,01/15/2022
347,3,Recife (PE),Puerto Iguazu (PI),economic,393.68,0.63,242.21,CloudFy,01/20/2022
347,3,Puerto Iguazu (PI),Recife (PE),economic,432.1,0.63,242.21,CloudFy,01/21/2022
348,3,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,01/27/2022
348,3,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,01/30/2022
349,3,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,02/03/2022
349,3,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,02/04/2022
350,3,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,02/10/2022
350,3,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,02/11/2022
351,3,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,02/17/2022
351,3,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,02/21/2022
352,3,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,02/24/2022
352,3,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,02/28/2022
353,3,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,03/03/2022
353,3,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,03/06/2022
354,3,Catamarca (CA),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,03/10/2022
354,3,Campo Grande (MS),Catamarca (CA),firstClass,1545.78,1.69,650.1,Rainbow,03/13/2022
355,3,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,03/17/2022
355,3,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,03/19/2022
356,3,Puerto Iguazu (PI),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,03/24/2022
356,3,Aracaju (SE),Puerto Iguazu (PI),economic,602.49,1.44,555.74,Rainbow,03/26/2022
357,3,Brasilia (DF),Lima (LI),firstClass,1487.52,1.66,637.56,CloudFy,03/31/2022
357,3,Lima (LI),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,04/01/2022
358,3,Aracaju (SE),La Paz (LP),firstClass,1376.09,1.69,650.1,FlyingDrops,04/07/2022
358,3,La Paz (LP),Aracaju (SE),firstClass,1473.41,1.69,650.1,FlyingDrops,04/10/2022
359,3,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,04/14/2022
359,3,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,04/17/2022
360,3,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,04/21/2022
360,3,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,04/25/2022
361,3,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,04/28/2022
361,3,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,04/29/2022
362,3,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,05/05/2022
362,3,Rio de Janeiro (RJ),Aracaju (SE),premium,1098.93,1.55,597.61,Rainbow,05/07/2022
363,3,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,05/12/2022
363,3,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,05/13/2022
364,3,Brasilia (DF),Salvador (BH),economic,958.15,1.76,676.56,CloudFy,05/19/2022
364,3,Salvador (BH),Brasilia (DF),economic,587.85,1.76,676.56,CloudFy,05/20/2022
365,3,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,05/26/2022
365,3,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,05/29/2022
366,3,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,06/02/2022
366,3,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,06/03/2022
367,3,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,06/09/2022
367,3,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,06/11/2022
368,3,Esquel (EQ),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,06/16/2022
368,3,Florianopolis (SC),Esquel (EQ),economic,819.41,2.1,808.85,Rainbow,06/19/2022
369,3,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,06/23/2022
369,3,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,06/26/2022
370,3,Brasilia (DF),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,06/30/2022
370,3,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,07/03/2022
371,3,Brasilia (DF),Esquel (EQ),firstClass,992.17,0.67,257.81,Rainbow,07/07/2022
371,3,Esquel (EQ),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,07/10/2022
372,3,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,0.72,277.7,FlyingDrops,07/14/2022
372,3,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,07/15/2022
373,3,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,07/21/2022
373,3,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,07/25/2022
374,3,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,07/28/2022
374,3,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,07/31/2022
375,3,Esquel (EQ),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,08/04/2022
375,3,Florianopolis (SC),Esquel (EQ),premium,1248.7,2.1,808.85,Rainbow,08/05/2022
376,3,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,08/11/2022
376,3,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,08/13/2022
377,3,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,08/18/2022
377,3,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,08/22/2022
378,3,Rawson (RW),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,08/25/2022
378,3,Campo Grande (MS),Rawson (RW),firstClass,949.99,0.72,277.7,CloudFy,08/26/2022
379,3,Brasilia (DF),Natal (RN),firstClass,1434.91,1.43,550.69,Rainbow,09/01/2022
379,3,Natal (RN),Brasilia (DF),firstClass,1286.63,1.43,550.69,Rainbow,09/04/2022
380,3,Brasilia (DF),Rawson (RW),premium,1268.97,1.76,676.56,Rainbow,09/08/2022
380,3,Rawson (RW),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,09/12/2022
381,3,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,0.48,183.37,CloudFy,09/15/2022
381,3,Rio de Janeiro (RJ),Brasilia (DF),premium,503.26,0.48,183.37,CloudFy,09/17/2022
382,3,El Calafate (EC),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,09/22/2022
382,3,Salvador (BH),El Calafate (EC),premium,1016.53,2.05,788.55,CloudFy,09/24/2022
383,3,Catamarca (CA),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,09/29/2022
383,3,Florianopolis (SC),Catamarca (CA),economic,819.41,2.1,808.85,Rainbow,10/01/2022
384,3,El Calafate (EC),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,10/06/2022
384,3,Florianopolis (SC),El Calafate (EC),firstClass,1127.36,1.66,637.56,CloudFy,10/08/2022
385,3,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,10/13/2022
385,3,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,10/15/2022
386,3,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,10/20/2022
386,3,Rio de Janeiro (RJ),Brasilia (DF),economic,364.34,0.48,183.37,Rainbow,10/22/2022
387,3,Brasilia (DF),Sao Paulo (SP),premium,698.1,0.67,257.81,CloudFy,10/27/2022
387,3,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,10/30/2022
388,3,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,11/03/2022
388,3,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,11/07/2022
389,3,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,11/10/2022
389,3,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,11/14/2022
390,3,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,11/17/2022
390,3,Sao Paulo (SP),Brasilia (DF),economic,389.47,0.67,257.81,CloudFy,11/20/2022
391,3,Lima (LI),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,11/24/2022
391,3,Florianopolis (SC),Lima (LI),firstClass,1175.62,1.76,676.53,Rainbow,11/28/2022
392,3,Ushuahia (UH),La Paz (LP),firstClass,1387.89,1.69,650.1,Rainbow,12/01/2022
392,3,La Paz (LP),Ushuahia (UH),firstClass,1545.78,1.69,650.1,Rainbow,12/05/2022
393,3,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,12/08/2022
393,3,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,12/12/2022
394,3,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,12/15/2022
394,3,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,12/19/2022
395,3,Lima (LI),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,12/22/2022
395,3,Brasilia (DF),Lima (LI),firstClass,691.39,0.63,242.21,FlyingDrops,12/23/2022
396,3,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,12/29/2022
396,3,Rio de Janeiro (RJ),Recife (PE),firstClass,1664.01,2.3,885.57,CloudFy,01/02/2023
397,3,Brasilia (DF),Ushuahia (UH),economic,432.1,0.63,242.21,CloudFy,01/05/2023
397,3,Ushuahia (UH),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,01/09/2023
398,3,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,01/12/2023
398,3,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,01/16/2023
399,3,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,01/19/2023
399,3,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,01/23/2023
400,3,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,01/26/2023
400,3,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,01/30/2023
401,3,Ushuahia (UH),Natal (RN),economic,301.51,0.58,222.67,CloudFy,02/02/2023
401,3,Natal (RN),Ushuahia (UH),economic,429.77,0.58,222.67,CloudFy,02/03/2023
402,3,Aracaju (SE),Catamarca (CA),firstClass,1183.57,1.55,597.61,CloudFy,02/09/2023
402,3,Catamarca (CA),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,02/13/2023
403,3,Mar del Plata (MP),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,02/16/2023
403,3,Sao Paulo (SP),Mar del Plata (MP),economic,827.12,1.26,486.52,Rainbow,02/19/2023
404,3,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,02/23/2023
404,3,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,02/24/2023
